DATAFLOW,LAST UPDATE,freq,indic_ur,cities,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Wiesbaden,2019,40008.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Göttingen,2001,20600.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Göttingen,2004,18400.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Göttingen,2005,21100.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Göttingen,2006,20800.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Göttingen,2007,20900.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Göttingen,2008,20900.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Göttingen,2009,21300.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Göttingen,2010,22300.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Göttingen,2011,22900.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Göttingen,2012,23100.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Göttingen,2013,19728.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Göttingen,2014,25812.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Göttingen,2015,27936.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Göttingen,2016,27036.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Göttingen,2017,26736.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Göttingen,2018,28260.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Göttingen,2019,30072.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Mülheim a.d.Ruhr,2001,25100.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Mülheim a.d.Ruhr,2004,24700.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Mülheim a.d.Ruhr,2005,26400.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Mülheim a.d.Ruhr,2006,25800.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Mülheim a.d.Ruhr,2007,25900.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Mülheim a.d.Ruhr,2008,26300.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Mülheim a.d.Ruhr,2009,26200.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Mülheim a.d.Ruhr,2010,26500.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Mülheim a.d.Ruhr,2011,28300.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Mülheim a.d.Ruhr,2012,29200.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Mülheim a.d.Ruhr,2013,23208.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Mülheim a.d.Ruhr,2014,28884.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Mülheim a.d.Ruhr,2015,29448.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Mülheim a.d.Ruhr,2016,32844.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Mülheim a.d.Ruhr,2017,35340.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Mülheim a.d.Ruhr,2018,36516.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Mülheim a.d.Ruhr,2019,36564.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Moers,2001,25400.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Moers,2004,24500.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Moers,2005,25100.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Moers,2006,25000.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Moers,2007,25400.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Moers,2008,26200.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Moers,2009,27200.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Moers,2010,26900.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Moers,2011,27700.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Moers,2012,28000.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Moers,2013,24492.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Moers,2014,31152.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Moers,2015,32256.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Moers,2016,34032.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Moers,2017,33180.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Moers,2018,34464.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Moers,2019,35424.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Darmstadt,2001,25700.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Darmstadt,2004,26000.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Darmstadt,2005,27700.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Darmstadt,2006,28100.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Darmstadt,2007,28600.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Darmstadt,2008,28900.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Darmstadt,2009,29300.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Darmstadt,2010,31100.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Darmstadt,2011,31000.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Darmstadt,2012,31900.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Darmstadt,2013,25812.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Darmstadt,2014,33432.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Darmstadt,2015,34416.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Darmstadt,2016,33204.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Darmstadt,2017,32616.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Darmstadt,2018,32820.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Darmstadt,2019,32904.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Trier,2001,22400.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Trier,2004,20500.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Trier,2005,21700.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Trier,2006,22200.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Trier,2007,23000.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Trier,2008,23500.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Trier,2009,24300.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Trier,2010,26900.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Trier,2011,26600.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Trier,2012,30100.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Trier,2013,25740.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Trier,2014,30660.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Trier,2015,29340.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Trier,2016,32580.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Trier,2017,34620.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Trier,2018,33756.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Trier,2019,33084.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Freiburg im Breisgau,2001,22700.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Freiburg im Breisgau,2004,21300.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Freiburg im Breisgau,2005,24600.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Freiburg im Breisgau,2006,24400.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Freiburg im Breisgau,2007,24800.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Freiburg im Breisgau,2008,24800.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Freiburg im Breisgau,2009,25400.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Freiburg im Breisgau,2010,25000.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Freiburg im Breisgau,2011,26600.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Freiburg im Breisgau,2012,26500.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Freiburg im Breisgau,2013,22236.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Freiburg im Breisgau,2014,27600.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Freiburg im Breisgau,2015,28140.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Freiburg im Breisgau,2016,27576.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Freiburg im Breisgau,2017,29400.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Freiburg im Breisgau,2018,30768.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Freiburg im Breisgau,2019,33408.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Regensburg,2001,26700.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Regensburg,2004,21300.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Regensburg,2005,23400.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Regensburg,2006,22800.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Regensburg,2007,23000.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Regensburg,2008,23200.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Regensburg,2009,23400.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Regensburg,2010,24100.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Regensburg,2011,26000.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Regensburg,2012,27100.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Regensburg,2013,22692.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Regensburg,2014,28188.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Regensburg,2015,29520.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Regensburg,2016,30372.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Regensburg,2017,30456.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Regensburg,2018,31956.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Regensburg,2019,32244.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Frankfurt (Oder),2001,20300.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Frankfurt (Oder),2004,19500.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Frankfurt (Oder),2005,19100.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Frankfurt (Oder),2006,19300.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Frankfurt (Oder),2007,19600.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Frankfurt (Oder),2008,20600.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Frankfurt (Oder),2009,21200.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Frankfurt (Oder),2010,22500.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Frankfurt (Oder),2011,23000.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Frankfurt (Oder),2012,22700.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Frankfurt (Oder),2013,18384.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Frankfurt (Oder),2014,22068.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Frankfurt (Oder),2015,22560.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Frankfurt (Oder),2016,26244.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Frankfurt (Oder),2017,27396.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Frankfurt (Oder),2018,29232.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Frankfurt (Oder),2019,29616.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Weimar,2001,18400.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Weimar,2004,17900.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Weimar,2005,18900.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Weimar,2006,18700.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Weimar,2007,19200.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Weimar,2008,19600.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Weimar,2009,19700.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Weimar,2010,20600.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Weimar,2011,21700.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Weimar,2012,21600.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Weimar,2013,18144.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Weimar,2014,21852.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Weimar,2015,22068.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Weimar,2016,25896.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Weimar,2017,28260.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Weimar,2018,30636.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Weimar,2019,30792.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Schwerin,2001,20400.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Schwerin,2004,18500.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Schwerin,2005,17500.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Schwerin,2006,17700.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Schwerin,2007,18000.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Schwerin,2008,18800.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Schwerin,2009,19800.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Schwerin,2010,21200.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Schwerin,2011,21600.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Schwerin,2012,21400.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Schwerin,2013,18228.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Schwerin,2014,22212.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Schwerin,2015,22476.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Schwerin,2016,27024.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Schwerin,2017,28740.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Schwerin,2018,28656.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Schwerin,2019,29388.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Erfurt,2001,20800.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Erfurt,2004,19900.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Erfurt,2005,20800.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Erfurt,2006,20500.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Erfurt,2007,20700.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Erfurt,2008,21300.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Erfurt,2009,21700.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Erfurt,2010,22900.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Erfurt,2011,24100.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Erfurt,2012,25100.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Erfurt,2013,21816.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Erfurt,2014,26712.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Erfurt,2015,27240.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Erfurt,2016,27744.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Erfurt,2017,27780.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Erfurt,2018,28044.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Erfurt,2019,29004.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Augsburg,2001,22500.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Augsburg,2004,22700.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Augsburg,2005,23100.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Augsburg,2006,23500.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Augsburg,2007,24500.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Augsburg,2008,25500.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Augsburg,2009,26400.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Augsburg,2010,27500.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Augsburg,2011,27900.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Augsburg,2012,28300.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Augsburg,2013,23808.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Augsburg,2014,29076.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Augsburg,2015,29580.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Augsburg,2016,29712.00,e,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Augsburg,2017,30612.00,e,
