year,city,total_buildings,total_dwellings,build_flow,dwell_flow,value,destruction_share,east_germany,mean_income,median_income,germany_median,distance_internal,dist_increased_5y,dist_to_germany,grow5_index_ann,grow5_hu_ann,p_q5,growth5sum,demand_cutoff,demand_cutoff_lag,inelasticity_cutoff,inelasticity_cutoff_lag,p_q5_lag,growth5sum_lag,superstar,growth_window,superstar_ever
2004,Duisburg,78425,260623,596,819,83.67,0.6479,0,22050,19000,20100,1.1605263157894736,TRUE,0.945273631840796,-0.03502968438414156,0.0031177021041057795,-11.235738122000205,-0.03191198228003578,-0.01435596787078297,0.0011654126025129052,0.5322569561262933,0.5322569561262933,-2.1332319470348575,-0.004937802470479702,0,2000-2004,0
2004,Düsseldorf,139259,484490,7988,13305,92.79,0.5091,0,26700,19700,20100,1.3553299492385786,TRUE,0.9800995024875622,-0.01485482425240936,0.028868235980934687,-0.5145733276608887,0.014013411728525327,-0.01435596787078297,0.0011654126025129052,0.5322569561262933,0.5322569561262933,-0.15962980591413914,0.041636004055614406,0,2000-2004,0
2004,Erfurt,25546,113952,356,397,109.35,NA,NA,19900,17100,20100,1.1637426900584795,TRUE,0.8507462686567164,0.018037457081476527,0.0061276205549669616,2.9436315319582937,0.02416507763644349,-0.01435596787078297,0.0011654126025129052,0.5322569561262933,0.5322569561262933,-5.164084071790319,-0.03925164661019176,0,2000-2004,1
2004,Frankfurt,71367,344894,524,1543,87.39,0.4497,0,19500,16200,20100,1.2037037037037035,TRUE,0.8059701492537313,-0.026597745298260533,0.004716718912813667,-5.639035479940052,-0.021881026385446867,-0.01435596787078297,0.0011654126025129052,0.5322569561262933,0.5322569561262933,-0.900373586264311,5.515448697301917e-4,0,2000-2004,1
2004,Hamburg,233405,875355,1699,3473,91.15,0.535,0,25100,19400,20100,1.2938144329896908,TRUE,0.965174129353234,-0.018362061788598227,0.004006093917815257,-4.583532529514952,-0.01435596787078297,-0.01435596787078297,0.0011654126025129052,0.5322569561262933,0.5322569561262933,-0.968711613056241,2.0096894306076418e-4,0,2000-2004,1
2004,Karlsruhe,569539,1294927,5853,8918,97.91,0.2478,0,23700,19200,20100,1.234375,TRUE,0.9552238805970148,-0.004215389522336688,0.0062854931139304515,-0.6706537491854343,0.0020701035915937638,-0.01435596787078297,0.0011654126025129052,0.5322569561262933,0.5322569561262933,-0.8893887508986484,0.0011654126025129052,0,2000-2004,0
2004,Köln,208709,687242,10145,17171,95.19,0.7003,0,24800,19700,20100,1.2588832487309645,TRUE,0.9800995024875622,-0.009810617154797363,0.02177547481508646,-0.4505351657361052,0.011964857660289097,-0.01435596787078297,0.0011654126025129052,0.5322569561262933,0.5322569561262933,0.41012312466729905,0.05501350570774566,0,2000-2004,1
2004,Leipzig,55092,316590,662,758,NA,0.25,1,NA,NA,NA,NA,NA,NA,NA,0.003452511213539733,NA,NA,-0.01435596787078297,0.0011654126025129052,0.5322569561262933,0.5322569561262933,NA,NA,NA,2000-2004,0
2004,Lübeck,40328,114390,272,514,83.42,0.1959,0,22225,18600,20100,1.1948924731182795,TRUE,0.9253731343283582,-0.035607027334166985,0.00276960788529812,-12.856342416982343,-0.032837419448868865,-0.01435596787078297,0.0011654126025129052,0.5322569561262933,0.5322569561262933,-1.9225467952317483,-0.006855549705712338,0,2000-2004,1
2004,Münster,108123,246913,6931,9777,92.27,0.3931,0,26050,20600,20100,1.2645631067961165,TRUE,1.0248756218905473,-0.015961468708066584,0.04107485628287044,-0.3885946331289548,0.025113387574803858,-0.01435596787078297,0.0011654126025129052,0.5322569561262933,0.5322569561262933,-0.04282728835277964,0.06864665162951544,0,2000-2004,1
2004,Potsdam,27123,97341,1301,1661,76.1,0.2,1,21700,18500,20100,1.172972972972973,TRUE,0.9203980099502488,-0.05315927051644509,0.019341235811255686,-2.748493996723255,-0.033818034705189404,-0.01435596787078297,0.0011654126025129052,0.5322569561262933,0.5322569561262933,-0.3435382714578142,0.03409701675554677,0,2000-2004,1
2004,Stuttgart,829151,1846684,8067,14126,97.09,0.2979,0,27800,22000,20100,1.2636363636363637,TRUE,1.0945273631840795,-0.005888952263914726,0.006944730349711881,-0.8479742146012975,0.0010557780857971544,-0.01435596787078297,0.0011654126025129052,0.5322569561262933,0.5322569561262933,-0.8520314984695153,0.001614234436111528,0,2000-2004,1
2004,Wiesbaden,35427,136895,228,613,91.72,0.2235,0,27100,21500,20100,1.26046511627907,TRUE,1.0696517412935322,-0.017137400786077617,0.0038753232699519913,-4.422186122885671,-0.013262077516125625,-0.01435596787078297,0.0011654126025129052,0.5322569561262933,0.5322569561262933,0.3556353996178638,0.00921493890873859,0,2000-2004,0
2005,Berlin,309178,1884101,2151,3184,76.75,0.3703,0,22200,17900,21000,1.2402234636871508,TRUE,0.8523809523809524,-0.03676776583398256,0.0017979907742464718,-20.44936290031395,-0.034969775059736086,-0.012369406521483772,0.004646509669488985,0.5322569561262933,0.5322569561262933,-5.375822442238139,-0.030367595057776864,0,NA,1
2005,Bonn,53041,158543,259,541,89.32,0.472,0,30600,23400,21000,1.3076923076923077,TRUE,1.1142857142857143,-0.01662522200251193,0.004255815481028158,-3.9064715274017145,-0.012369406521483772,-0.012369406521483772,0.004646509669488985,0.5322569561262933,0.5322569561262933,-0.036233457665238875,0.007114321185779704,0,NA,0
2005,Chemnitz,31454,167656,269,322,73.89,0.25,1,20100,18000,21000,1.1166666666666667,FALSE,0.8571428571428571,-0.04610825439686328,0.0025350315127365963,-18.188434410067305,-0.04357322288412668,-0.012369406521483772,0.004646509669488985,0.5322569561262933,0.5322569561262933,-4.496303010283034,-0.03388920017152275,0,NA,0
2005,Dortmund,89708,307163,602,826,83.99,0.6583,0,23700,19300,21000,1.2279792746113989,TRUE,0.919047619047619,-0.023820523838583574,0.004676121713077075,-5.094076950984391,-0.0191444021255065,-0.012369406521483772,0.004646509669488985,0.5322569561262933,0.5322569561262933,-1.989972198058528,-0.004863003121515996,0,NA,0
2005,Dresden,53242,290164,484,583,86.04,0.6,1,20200,16600,21000,1.216867469879518,TRUE,0.7904761904761904,-0.015013030743255995,0.002114224846621493,-7.10096221187006,-0.012898805896634502,-0.012369406521483772,0.004646509669488985,0.5322569561262933,0.5322569561262933,-2.299609612110397,-0.018636990982038526,0,NA,1
2005,Duisburg,79021,261442,415,692,83.56,0.6479,0,22500,19300,21000,1.16580310880829,TRUE,0.919047619047619,-0.030286777256556596,0.0026859615518273205,-11.275953386582103,-0.027600815704729276,-0.012369406521483772,0.004646509669488985,0.5322569561262933,0.5322569561262933,1.5385599411530542,0.010808210844249766,0,NA,0
2005,Düsseldorf,147247,497795,6707,11007,94.84,0.5091,0,27400,20600,21000,1.3300970873786409,TRUE,0.9809523809523808,-0.014798352552438887,0.024244647292972044,-0.6103760707926893,0.009446294740533157,-0.012369406521483772,0.004646509669488985,0.5322569561262933,0.5322569561262933,-0.0073338980586445,0.04499332867939654,0,NA,0
2005,Erfurt,25902,114349,265,465,101.48,NA,NA,20800,17400,21000,1.1954022988505748,TRUE,0.8285714285714286,-0.002658988145277652,0.0038750221465271295,-0.6861865673879282,0.0012160340012494775,-0.012369406521483772,0.004646509669488985,0.5322569561262933,0.5322569561262933,-2.3591061951378998,-0.014192406576905348,0,NA,1
2005,Frankfurt,71891,346437,620,2583,88.07,0.4497,0,19100,15700,21000,1.21656050955414,TRUE,0.7476190476190476,-0.018583485400721633,0.004448590387022611,-4.177387393304004,-0.014134895013699023,-0.012369406521483772,0.004646509669488985,0.5322569561262933,0.5322569561262933,-1.1900208083634873,-0.001039190187548833,0,NA,1
2005,Hamburg,235104,878828,1442,2836,90.14,0.535,0,24900,20100,21000,1.2388059701492538,TRUE,0.9571428571428572,-0.012908241680157695,0.0034508982593977056,-3.740545420313436,-0.00945734342075999,-0.012369406521483772,0.004646509669488985,0.5322569561262933,0.5322569561262933,-1.0185345127932215,-1.1033719145092657e-4,0,NA,1
2005,Karlsruhe,575392,1303845,5634,8357,96.15,0.2478,0,25300,20800,21000,1.2163461538461535,TRUE,0.9904761904761904,-0.009931132172055324,0.005641363998506899,-1.760413292722079,-0.004289768173548425,-0.012369406521483772,0.004646509669488985,0.5322569561262933,0.5322569561262933,-0.32963250842714553,0.006338932621092974,0,NA,0
2005,Köln,218854,704413,8597,14323,94.24,0.7003,0,25300,20000,21000,1.265,TRUE,0.9523809523809524,-0.012524633253161888,0.019479790730385416,-0.6429552260859469,0.006955157477223528,-0.012369406521483772,0.004646509669488985,0.5322569561262933,0.5322569561262933,0.2518818945504517,0.04444665755667487,0,NA,1
2005,Leipzig,55754,317348,455,509,NA,0.25,1,NA,NA,NA,NA,NA,NA,NA,0.0025894133359980476,NA,NA,-0.012369406521483772,0.004646509669488985,0.5322569561262933,0.5322569561262933,NA,NA,NA,NA,0
2005,Lübeck,40600,114904,294,408,82.83,0.1959,0,22200,18500,21000,1.2,TRUE,0.8809523809523809,-0.028918460280148772,0.0032249380196327504,-8.967136764830585,-0.025693522260516022,-0.012369406521483772,0.004646509669488985,0.5322569561262933,0.5322569561262933,-2.1341665446007774,-0.0067491585154803024,0,NA,1
2005,Münster,115054,256690,6011,8572,88.75,0.3931,0,26600,20600,21000,1.2912621359223302,TRUE,0.9809523809523808,-0.014078268623183288,0.03507193637148309,-0.4014112159096609,0.020993667748299805,-0.012369406521483772,0.004646509669488985,0.5322569561262933,0.5322569561262933,-0.09269643977404428,0.05991066721760707,0,NA,1
2005,Potsdam,28424,99002,1314,1678,77.06,0.2,1,22000,17700,21000,1.2429378531073447,TRUE,0.8428571428571429,-0.012566744079570369,0.01577629291817928,-0.7965587444874014,0.003209548838608911,-0.012369406521483772,0.004646509669488985,0.5322569561262933,0.5322569561262933,-0.8875928093063846,0.004646509669488985,0,NA,1
2005,Stuttgart,837218,1860810,7159,13329,93.82,0.2979,0,28000,22300,21000,1.2556053811659194,TRUE,1.061904761904762,-0.012677382922159808,0.006226270086482577,-2.0361119492202553,-0.006451112835677231,-0.012369406521483772,0.004646509669488985,0.5322569561262933,0.5322569561262933,-0.27213304106014474,0.0072689621749219,0,NA,1
2005,Wiesbaden,35655,137508,145,396,87.9,0.2235,0,28400,22300,21000,1.2735426008968609,TRUE,1.061904761904762,-0.025542195159756198,0.0034074517858169173,-7.495981385876778,-0.02213474337393928,-0.012369406521483772,0.004646509669488985,0.5322569561262933,0.5322569561262933,1.0821489137021447,0.015443841454210405,0,NA,0
2006,Berlin,311329,1887285,2303,2781,75.44,0.3703,0,22500,17800,21000,1.2640449438202248,TRUE,0.8476190476190476,-0.030087753254956717,0.00150233494333607,-20.027327054075005,-0.028585418311620647,-0.0021874864782175374,-0.01482654876636924,0.5322569561262933,0.5322569561262933,-9.736093331505117,-0.03690893989064059,0,NA,1
2006,Bonn,53300,159084,448,784,88.92,0.472,0,30100,23000,21000,1.308695652173913,TRUE,1.0952380952380951,-0.004613807024467453,0.003579648072664865,-1.28889961549564,-0.0010341589518025884,-0.0021874864782175374,-0.01482654876636924,0.5322569561262933,0.5322569561262933,-3.0485998651918917,-0.013762886195625712,0,NA,0
2006,Chemnitz,31723,167978,222,253,75.84,0.25,1,20200,17900,21000,1.128491620111732,FALSE,0.8523809523809524,-0.03105958325606961,0.002093113741973296,-14.83893714576065,-0.028966469514096316,-0.0021874864782175374,-0.01482654876636924,0.5322569561262933,0.5322569561262933,-9.026972269068505,-0.04128809361245667,0,NA,0
2006,Dortmund,90310,307989,789,1247,82.88,0.6583,0,23400,19100,21000,1.225130890052356,TRUE,0.9095238095238096,-0.01436887917905949,0.0033199419721572365,-4.328051303174694,-0.011048937206902254,-0.0021874864782175374,-0.01482654876636924,0.5322569561262933,0.5322569561262933,-5.2853070102500475,-0.023993914570826003,0,NA,0
2006,Dresden,53726,290747,499,636,84.88,0.6,1,20300,16600,21000,1.2228915662650603,TRUE,0.7904761904761904,-0.01054404389656316,0.0018892702372694803,-5.581014133691234,-0.00865477365929368,-0.0021874864782175374,-0.01482654876636924,0.5322569561262933,0.5322569561262933,-3.5836095890131934,-0.01813713118851168,0,NA,1
2006,Duisburg,79436,262134,404,595,85.69,0.6479,0,22700,19200,21000,1.1822916666666667,TRUE,0.9142857142857144,-0.0013945434871089901,0.0024014816019128915,-0.5807012995636408,0.0010069381148039014,-0.0021874864782175374,-0.01482654876636924,0.5322569561262933,0.5322569561262933,-6.70167528215795,-0.021515207990448593,0,NA,0
2006,Düsseldorf,153954,508802,6548,11148,97.96,0.5091,0,27200,20600,21000,1.3203883495145632,TRUE,0.9809523809523808,-0.0031348579481393912,0.021484384967212167,-0.1459133204382426,0.018349527019072776,-0.0021874864782175374,-0.01482654876636924,0.5322569561262933,0.5322569561262933,-0.10300060284428274,0.03510284752446091,0,NA,0
2006,Erfurt,26167,114814,244,274,109.95,NA,NA,20500,17200,21000,1.191860465116279,TRUE,0.819047619047619,0.029704507104987954,0.003668508144141658,8.097162644281955,0.03337301524912961,-0.0021874864782175374,-0.01482654876636924,0.5322569561262933,0.5322569561262933,-4.143249767395955,-0.024549634210059845,0,NA,1
2006,Frankfurt,72511,349020,715,2109,85.9,0.4497,0,19300,15800,21000,1.2215189873417722,TRUE,0.7523809523809524,-0.018860736344845974,0.0049031194400510625,-3.8466809906326804,-0.013957616904794912,-0.0021874864782175374,-0.01482654876636924,0.5322569561262933,0.5322569561262933,-3.046551568440504,-0.010470026986484693,0,NA,1
2006,Hamburg,236546,881664,1882,3930,91.64,0.535,0,25700,20300,21000,1.2660098522167489,TRUE,0.9666666666666668,-0.006736420082422145,0.0030485627820835415,-2.209703576390884,-0.003687857300338604,-0.0021874864782175374,-0.01482654876636924,0.5322569561262933,0.5322569561262933,-1.8464943302185242,-0.0045341654415913535,0,NA,1
2006,Karlsruhe,581026,1312202,5810,8503,100.3,0.2478,0,25600,20900,21000,1.2248803827751196,TRUE,0.9952380952380953,0.007025021528414888,0.005271648543756058,1.3326043020708562,0.012296670072170945,-0.0021874864782175374,-0.01482654876636924,0.5322569561262933,0.5322569561262933,-1.5356994154307397,-0.004469226969132656,0,NA,0
2006,Köln,227451,718736,8335,14208,95.22,0.7003,0,25300,19800,21000,1.2777777777777777,TRUE,0.9428571428571428,-0.015795201622021193,0.018141043427439385,-0.8706887057075245,0.0023458418054181918,-0.0021874864782175374,-0.01482654876636924,0.5322569561262933,0.5322569561262933,0.4094893445829873,0.04446921447918495,0,NA,1
2006,Leipzig,56209,317857,531,606,NA,0.25,1,NA,NA,NA,NA,NA,NA,NA,0.0017743506084628713,NA,NA,-0.0021874864782175374,-0.01482654876636924,0.5322569561262933,0.5322569561262933,NA,NA,NA,NA,0
2006,Lübeck,40894,115312,373,482,81.31,0.1959,0,22200,18400,21000,1.2065217391304348,TRUE,0.8761904761904762,-0.015398105824269037,0.003363776062427215,-4.577625126792227,-0.012034329761841822,-0.0021874864782175374,-0.01482654876636924,0.5322569561262933,0.5322569561262933,-6.799393335052993,-0.02603174705646316,0,NA,1
2006,Münster,121065,265262,5972,8550,88,0.3931,0,27100,20900,21000,1.2966507177033493,TRUE,0.9952380952380953,-0.01037372332117159,0.03002460768313342,-0.3455073728406822,0.01965088436196183,-0.0021874864782175374,-0.01482654876636924,0.5322569561262933,0.5322569561262933,-0.244234071951235,0.044048870184219435,0,NA,1
2006,Potsdam,29738,100680,1132,1274,78.32,0.2,1,22000,17700,21000,1.2429378531073447,TRUE,0.8428571428571429,-0.017734111747912507,0.01554662526969497,-1.1407049079957954,-0.0021874864782175374,-0.0021874864782175374,-0.01482654876636924,0.5322569561262933,0.5322569561262933,-1.0902265102408633,-0.002607779374328878,0,NA,1
2006,Stuttgart,844377,1874139,7705,14232,96.25,0.2979,0,28000,22100,21000,1.2669683257918551,TRUE,1.0523809523809524,0.004955957724158688,0.005954085886521909,0.8323624849579925,0.010910043610680598,-0.0021874864782175374,-0.01482654876636924,0.5322569561262933,0.5322569561262933,-3.188803059640545,-0.019654066957943805,0,NA,1
2006,Wiesbaden,35800,137904,191,461,86.15,0.2235,0,28800,22600,21000,1.2743362831858407,TRUE,1.076190476190476,-0.008419202066930587,0.00319343757226509,-2.636407280997476,-0.005225764494665497,-0.0021874864782175374,-0.01482654876636924,0.5322569561262933,0.5322569561262933,-3.6101065829619,-0.01482654876636924,0,NA,0
2007,Berlin,313632,1890066,2271,3330,74.21,0.3703,0,22900,18000,21400,1.272222222222222,TRUE,0.8411214953271028,-0.026945423098893362,0.0013277660460409013,-20.293803399505908,-0.02561765705285246,-0.0015213934725304412,-0.016174543995495005,0.5322569561262933,0.5322569561262933,-13.807726283396244,-0.03847483471427948,0,NA,1
2007,Bonn,53748,159868,354,853,88.37,0.472,0,31000,23500,21400,1.319148936170213,TRUE,1.0981308411214954,-0.004884047845933104,0.0033626543734026626,-1.4524382537093594,-0.0015213934725304412,-0.0015213934725304412,-0.016174543995495005,0.5322569561262933,0.5322569561262933,-3.8391647790535948,-0.017670048891655465,0,NA,0
2007,Chemnitz,31945,168231,223,246,66.57,0.25,1,20400,17800,21400,1.146067415730337,TRUE,0.8317757009345794,-0.03509621400019103,0.0017267854615385936,-20.324594329697298,-0.033369428538652435,-0.0015213934725304412,-0.016174543995495005,0.5322569561262933,0.5322569561262933,-14.735706463738538,-0.05261485332436033,0,NA,0
2007,Dortmund,91099,309236,573,876,77.69,0.6583,0,23900,19500,21400,1.2256410256410255,TRUE,0.911214953271028,-0.028209487621289497,0.0030295793534595994,-9.311354590886005,-0.025179908267829898,-0.0015213934725304412,-0.016174543995495005,0.5322569561262933,0.5322569561262933,-4.691921193568851,-0.020847241684548323,0,NA,0
2007,Dresden,54225,291383,353,522,82.12,0.6,1,20600,16900,21400,1.2189349112426036,TRUE,0.7897196261682243,-0.02124939349583843,0.0017442636424911395,-12.182443627323599,-0.01950512985334729,-0.0015213934725304412,-0.016174543995495005,0.5322569561262933,0.5322569561262933,-4.963795601712503,-0.016174543995495005,0,NA,1
2007,Duisburg,79840,262729,455,855,80.81,0.6479,0,22800,19200,21400,1.1875,TRUE,0.897196261682243,-0.010408193328415472,0.002178371081481112,-4.777970758470941,-0.00822982224693436,-0.0015213934725304412,-0.016174543995495005,0.5322569561262933,0.5322569561262933,-9.523316545661302,-0.029284881235902893,0,NA,0
2007,Düsseldorf,160502,519950,6073,10858,96.97,0.5091,0,27600,21100,21400,1.3080568720379149,FALSE,0.985981308411215,0.004113388999578804,0.020024144874220884,0.20542145621780772,0.024137533873799688,-0.0015213934725304412,-0.016174543995495005,0.5322569561262933,0.5322569561262933,-0.44634120891528606,0.018493987717030036,0,NA,0
2007,Erfurt,26411,115088,144,206,108.43,NA,NA,20700,17300,21400,1.1965317919075145,TRUE,0.8084112149532711,0.017481223801918633,0.003262256899577265,5.3586288082290245,0.020743480701495898,-0.0015213934725304412,-0.016174543995495005,0.5322569561262933,0.5322569561262933,-1.2847530043207296,-0.001847622307457164,0,NA,1
2007,Frankfurt,73226,351129,816,2746,88.41,0.4497,0,19600,16300,21400,1.2024539877300613,TRUE,0.7616822429906542,0.002599036503098784,0.005187868787603689,0.5009834692251914,0.007786905290702473,-0.0015213934725304412,-0.016174543995495005,0.5322569561262933,0.5322569561262933,-6.967991567427831,-0.026613117192392677,0,NA,1
2007,Hamburg,238428,885594,1318,2899,87.94,0.535,0,26400,20900,21400,1.263157894736842,FALSE,0.9766355140186916,-0.012587446200240882,0.003159376448086171,-3.984155230335364,-0.00942806975215471,-0.0015213934725304412,-0.016174543995495005,0.5322569561262933,0.5322569561262933,-3.575881824307953,-0.01163881015828283,0,NA,1
2007,Karlsruhe,586836,1320705,4925,8807,96.78,0.2478,0,26400,21200,21400,1.2452830188679245,TRUE,0.9906542056074766,-4.7462824996324926e-4,0.0052401403489859,-0.09057548431028224,0.004765512099022651,-0.0015213934725304412,-0.016174543995495005,0.5322569561262933,0.5322569561262933,-2.108605778645738,-0.007950645764953301,0,NA,0
2007,Köln,235786,732944,7497,12899,90.9,0.7003,0,26200,20400,21400,1.2843137254901962,TRUE,0.9532710280373832,-0.013677767454641998,0.017421149839506933,-0.7851242645088872,0.003743382384864935,-0.0015213934725304412,-0.016174543995495005,0.5322569561262933,0.5322569561262933,-0.12628412161187566,0.022931842448428386,0,NA,1
2007,Leipzig,56740,318463,400,462,NA,0.25,1,NA,NA,NA,NA,NA,NA,NA,0.0017646091626732918,NA,NA,-0.0015213934725304412,-0.016174543995495005,0.5322569561262933,0.5322569561262933,NA,NA,NA,NA,0
2007,Lübeck,41267,115794,237,336,77.38,0.1959,0,22300,18400,21400,1.2119565217391304,TRUE,0.8598130841121495,-0.021107043712988882,0.0035647607462803155,-5.921026743523597,-0.017542282966708567,-0.0015213934725304412,-0.016174543995495005,0.5322569561262933,0.5322569561262933,-14.37572680452794,-0.036107503346303194,0,NA,1
2007,Münster,127037,273812,5507,8524,85.75,0.3931,0,27500,21300,21400,1.2910798122065728,TRUE,0.9953271028037384,-0.017597094674116742,0.028716302316189157,-0.6127911066111102,0.011119207642072415,-0.0015213934725304412,-0.016174543995495005,0.5322569561262933,0.5322569561262933,-0.2929454393001217,0.03570538704992765,0,NA,1
2007,Potsdam,30870,101954,1080,1248,81.12,0.2,1,22700,18400,21400,1.233695652173913,TRUE,0.8598130841121495,0.011585314653828949,0.012470478629779125,0.9290192459945819,0.024055793283608073,-0.0015213934725304412,-0.016174543995495005,0.5322569561262933,0.5322569561262933,-1.4786323557427938,-0.011450746720901517,0,NA,1
2007,Stuttgart,852082,1888371,6592,12538,98.63,0.2979,0,28500,22700,21400,1.2555066079295154,TRUE,1.060747663551402,0.0036076121295232078,0.005903033992548989,0.611145409983554,0.009510646122072197,-0.0015213934725304412,-0.016174543995495005,0.5322569561262933,0.5322569561262933,-1.5301013025746144,-0.004212282131101586,0,NA,1
2007,Wiesbaden,35991,138365,227,568,87.03,0.2235,0,29400,23100,21400,1.2727272727272727,TRUE,1.0794392523364489,-0.010809022657209622,0.0030913776256469294,-3.4965067248772717,-0.007717645031562692,-0.0015213934725304412,-0.016174543995495005,0.5322569561262933,0.5322569561262933,-5.3520141790421425,-0.01980998789889099,0,NA,0
2008,Berlin,315903,1893396,3642,5984,71.71,0.3703,0,23100,18200,21900,1.2692307692307692,TRUE,0.8310502283105022,-0.020241517922382934,0.0013442683497912888,-15.057646730673703,-0.018897249572591646,-0.007875707170491686,-0.01435596787078297,0.5322569561262933,0.5322569561262933,-20.267504381330266,-0.04279319944793558,0,NA,1
2008,Bonn,54102,160721,340,777,81.74,0.472,0,31700,23800,21900,1.3319327731092436,FALSE,1.08675799086758,-0.020889965346671424,0.003761567438062219,-5.553526738691928,-0.017128397908609205,-0.007875707170491686,-0.01435596787078297,0.5322569561262933,0.5322569561262933,-4.038999738459162,-0.014318948798608844,0,NA,0
2008,Chemnitz,32168,168477,179,263,67.78,0.25,1,20900,18000,21900,1.1611111111111112,TRUE,0.821917808219178,-0.00940695998542973,0.0015312528149380444,-6.143309513400204,-0.007875707170491686,-0.007875707170491686,-0.01435596787078297,0.5322569561262933,0.5322569561262933,-22.874167732490612,-0.06315955497822145,0,NA,0
2008,Dortmund,91672,310112,393,679,76.38,0.6583,0,24100,19700,21900,1.2233502538071066,FALSE,0.8995433789954338,-0.017925835621986574,0.0026778383568779596,-6.69414401953894,-0.015247997265108615,-0.007875707170491686,-0.01435596787078297,0.5322569561262933,0.5322569561262933,-6.978538887106957,-0.030128653090017554,0,NA,0
2008,Dresden,54578,291905,384,552,81.48,0.6,1,21100,17500,21900,1.2057142857142855,TRUE,0.7990867579908676,-0.012774772835499104,0.0016933632731088721,-7.54402380066133,-0.011081409562390232,-0.007875707170491686,-0.01435596787078297,0.5322569561262933,0.5322569561262933,-10.331865738541087,-0.02503176648851857,0,NA,1
2008,Duisburg,80295,263584,229,504,78.76,0.6479,0,22900,19500,21900,1.1743589743589744,TRUE,0.8904109589041096,-0.012022196230838667,0.0022619912701067335,-5.314872957167244,-0.009760204960731933,-0.007875707170491686,-0.01435596787078297,0.5322569561262933,0.5322569561262933,-11.235738122000205,-0.03191198228003578,0,NA,0
2008,Düsseldorf,166575,530808,4967,8740,93.3,0.5091,0,28200,21700,21900,1.2995391705069124,FALSE,0.9908675799086758,0.0010968475954642454,0.01842846291515632,0.059519212237834185,0.019525310510620564,-0.007875707170491686,-0.01435596787078297,0.5322569561262933,0.5322569561262933,-0.5145733276608887,0.014013411728525327,0,NA,0
2008,Erfurt,26555,115294,222,277,98.49,NA,NA,21300,17600,21900,1.2102272727272727,TRUE,0.8036529680365296,-0.02070244543914168,0.0023443598570809243,-8.830745577139892,-0.018358085582060757,-0.007875707170491686,-0.01435596787078297,0.5322569561262933,0.5322569561262933,2.9436315319582937,0.02416507763644349,0,NA,1
2008,Frankfurt,74042,353875,572,1904,86.77,0.4497,0,20600,17200,21900,1.197674418604651,FALSE,0.7853881278538812,-0.0014229705827133454,0.005154563283122249,-0.27606035750353936,0.0037315927004089033,-0.007875707170491686,-0.01435596787078297,0.5322569561262933,0.5322569561262933,-5.639035479940052,-0.021881026385446867,0,NA,1
2008,Hamburg,239746,888493,1527,3474,87.99,0.535,0,27600,21600,21900,1.2777777777777777,FALSE,0.9863013698630136,-0.0070318260897497264,0.0029838931237049504,-2.3565944885514734,-0.004047932966044776,-0.007875707170491686,-0.01435596787078297,0.5322569561262933,0.5322569561262933,-4.583532529514952,-0.01435596787078297,0,NA,1
2008,Karlsruhe,591761,1329512,3745,6352,94.11,0.2478,0,27200,21900,21900,1.2420091324200913,TRUE,1,-0.007885619776113795,0.0052854458861399944,-1.4919497703670048,-0.0026001738899738003,-0.007875707170491686,-0.01435596787078297,0.5322569561262933,0.5322569561262933,-0.6706537491854343,0.0020701035915937638,0,NA,0
2008,Köln,243283,745843,6551,12876,88.4,0.7003,0,26800,20700,21900,1.2946859903381642,TRUE,0.9452054794520548,-0.014691594636090932,0.016500379251833674,-0.8903792095844262,0.0018087846157427423,-0.007875707170491686,-0.01435596787078297,0.5322569561262933,0.5322569561262933,-0.4505351657361052,0.011964857660289097,0,NA,1
2008,Leipzig,57140,318925,357,554,NA,0.25,1,NA,NA,NA,NA,NA,NA,NA,0.0014707613247677553,NA,NA,-0.007875707170491686,-0.01435596787078297,0.5322569561262933,0.5322569561262933,NA,NA,NA,NA,0
2008,Lübeck,41504,116130,219,319,72.87,0.1959,0,22500,18400,21900,1.2228260869565215,TRUE,0.8401826484018264,-0.02667984456607675,0.0030238808760016944,-8.823047487688731,-0.023655963690075055,-0.007875707170491686,-0.01435596787078297,0.5322569561262933,0.5322569561262933,-12.856342416982343,-0.032837419448868865,0,NA,1
2008,Münster,132544,282336,3748,6481,82.43,0.3931,0,28000,21800,21900,1.2844036697247707,TRUE,0.9954337899543378,-0.022301484325956467,0.027175046207055686,-0.8206604013120737,0.00487356188109922,-0.007875707170491686,-0.01435596787078297,0.5322569561262933,0.5322569561262933,-0.3885946331289548,0.025113387574803858,0,NA,1
2008,Potsdam,31950,103202,1016,1337,81.21,0.2,1,23700,19100,21900,1.2408376963350785,TRUE,0.8721461187214612,0.013082867010857369,0.011762228330040925,1.1122779326977958,0.024845095340898293,-0.007875707170491686,-0.01435596787078297,0.5322569561262933,0.5322569561262933,-2.748493996723255,-0.033818034705189404,0,NA,1
2008,Stuttgart,858674,1900909,5143,10864,92.93,0.2979,0,29300,23300,21900,1.257510729613734,FALSE,1.0639269406392695,-0.008720129549047884,0.005804902424153324,-1.5022008833024891,-0.0029152271248945594,-0.007875707170491686,-0.01435596787078297,0.5322569561262933,0.5322569561262933,-0.8479742146012975,0.0010557780857971544,0,NA,1
